id,date,forecast
FOODS_3_136_TX_1,2016-03-28,4.0
FOODS_3_148_CA_1,2016-03-28,3.0
FOODS_3_150_TX_1,2016-03-28,3.0
FOODS_3_156_CA_1,2016-03-28,2.0
FOODS_3_167_WI_1,2016-03-28,2.0
FOODS_3_184_WI_1,2016-03-28,4.0
FOODS_3_194_WI_1,2016-03-28,2.0
FOODS_3_202_CA_1,2016-03-28,14.0
FOODS_3_202_TX_1,2016-03-28,15.0
FOODS_3_202_WI_1,2016-03-28,3.0
FOODS_3_219_CA_1,2016-03-28,4.0
FOODS_3_219_WI_1,2016-03-28,13.0
FOODS_3_226_CA_1,2016-03-28,6.0
FOODS_3_226_TX_1,2016-03-28,13.0
FOODS_3_226_WI_1,2016-03-28,35.0
FOODS_3_227_CA_1,2016-03-28,5.0
FOODS_3_228_CA_1,2016-03-28,1.0
FOODS_3_228_TX_1,2016-03-28,3.0
FOODS_3_228_WI_1,2016-03-28,4.0
FOODS_3_233_CA_1,2016-03-28,6.0
FOODS_3_234_CA_1,2016-03-28,0.0
FOODS_3_234_TX_1,2016-03-28,0.0
FOODS_3_234_WI_1,2016-03-28,4.0
FOODS_3_245_CA_1,2016-03-28,8.0
FOODS_3_245_TX_1,2016-03-28,4.0
FOODS_3_252_CA_1,2016-03-28,14.0
FOODS_3_252_TX_1,2016-03-28,27.0
FOODS_3_252_WI_1,2016-03-28,7.0
FOODS_3_263_WI_1,2016-03-28,6.0
FOODS_3_274_WI_1,2016-03-28,4.0
FOODS_3_281_CA_1,2016-03-28,8.0
FOODS_3_281_WI_1,2016-03-28,4.0
FOODS_3_282_CA_1,2016-03-28,24.0
FOODS_3_282_TX_1,2016-03-28,18.0
FOODS_3_282_WI_1,2016-03-28,5.0
FOODS_3_288_CA_1,2016-03-28,19.0
FOODS_3_288_TX_1,2016-03-28,13.0
FOODS_3_288_WI_1,2016-03-28,5.0
FOODS_3_295_CA_1,2016-03-28,13.0
FOODS_3_295_TX_1,2016-03-28,5.0
FOODS_3_295_WI_1,2016-03-28,6.0
FOODS_3_300_CA_1,2016-03-28,2.0
FOODS_3_300_TX_1,2016-03-28,3.0
FOODS_3_302_WI_1,2016-03-28,1.0
FOODS_3_306_WI_1,2016-03-28,11.0
FOODS_3_310_WI_1,2016-03-28,0.0
FOODS_3_313_CA_1,2016-03-28,5.0
FOODS_3_313_TX_1,2016-03-28,9.0
FOODS_3_313_WI_1,2016-03-28,4.0
FOODS_3_318_CA_1,2016-03-28,9.0
FOODS_3_318_TX_1,2016-03-28,6.0
FOODS_3_318_WI_1,2016-03-28,12.0
FOODS_3_319_CA_1,2016-03-28,12.0
FOODS_3_319_TX_1,2016-03-28,4.0
FOODS_3_319_WI_1,2016-03-28,4.0
FOODS_3_321_TX_1,2016-03-28,1.0
FOODS_3_324_CA_1,2016-03-28,0.0
FOODS_3_324_WI_1,2016-03-28,0.0
FOODS_3_326_WI_1,2016-03-28,11.0
FOODS_3_327_CA_1,2016-03-28,3.0
FOODS_3_327_TX_1,2016-03-28,4.0
FOODS_3_329_CA_1,2016-03-28,6.0
FOODS_3_329_TX_1,2016-03-28,6.0
FOODS_3_329_WI_1,2016-03-28,7.0
FOODS_3_330_CA_1,2016-03-28,3.0
FOODS_3_339_CA_1,2016-03-28,1.0
FOODS_3_339_WI_1,2016-03-28,0.0
FOODS_3_348_CA_1,2016-03-28,8.0
FOODS_3_348_TX_1,2016-03-28,2.0
FOODS_3_348_WI_1,2016-03-28,4.0
FOODS_3_349_CA_1,2016-03-28,5.0
FOODS_3_349_TX_1,2016-03-28,17.0
FOODS_3_349_WI_1,2016-03-28,0.0
FOODS_3_351_CA_1,2016-03-28,10.0
FOODS_3_362_CA_1,2016-03-28,14.0
FOODS_3_362_TX_1,2016-03-28,9.0
FOODS_3_362_WI_1,2016-03-28,3.0
FOODS_3_363_CA_1,2016-03-28,2.0
FOODS_3_372_TX_1,2016-03-28,7.0
FOODS_3_376_CA_1,2016-03-28,5.0
FOODS_3_376_TX_1,2016-03-28,7.0
FOODS_3_376_WI_1,2016-03-28,1.0
FOODS_3_377_CA_1,2016-03-28,3.0
FOODS_3_377_TX_1,2016-03-28,6.0
FOODS_3_377_WI_1,2016-03-28,5.0
FOODS_3_389_CA_1,2016-03-28,6.0
FOODS_3_389_TX_1,2016-03-28,9.0
FOODS_3_389_WI_1,2016-03-28,1.0
FOODS_3_393_CA_1,2016-03-28,4.0
FOODS_3_393_TX_1,2016-03-28,2.0
FOODS_3_393_WI_1,2016-03-28,6.0
FOODS_3_399_CA_1,2016-03-28,11.0
FOODS_3_399_TX_1,2016-03-28,5.0
FOODS_3_404_CA_1,2016-03-28,8.0
FOODS_3_404_TX_1,2016-03-28,3.0
FOODS_3_404_WI_1,2016-03-28,5.0
FOODS_3_406_CA_1,2016-03-28,9.0
FOODS_3_406_TX_1,2016-03-28,4.0
FOODS_3_406_WI_1,2016-03-28,4.0
FOODS_3_412_TX_1,2016-03-28,15.0
FOODS_3_412_WI_1,2016-03-28,6.0
FOODS_3_413_WI_1,2016-03-28,7.0
FOODS_3_435_WI_1,2016-03-28,16.0
FOODS_3_444_CA_1,2016-03-28,0.0
FOODS_3_444_TX_1,2016-03-28,0.0
FOODS_3_446_TX_1,2016-03-28,0.0
FOODS_3_454_TX_1,2016-03-28,0.0
FOODS_3_454_WI_1,2016-03-28,0.0
FOODS_3_455_CA_1,2016-03-28,15.0
FOODS_3_455_TX_1,2016-03-28,16.0
FOODS_3_458_CA_1,2016-03-28,4.0
FOODS_3_458_TX_1,2016-03-28,7.0
FOODS_3_458_WI_1,2016-03-28,2.0
FOODS_3_460_WI_1,2016-03-28,0.0
FOODS_3_462_CA_1,2016-03-28,8.0
FOODS_3_462_TX_1,2016-03-28,5.0
FOODS_3_462_WI_1,2016-03-28,2.0
FOODS_3_469_TX_1,2016-03-28,3.0
FOODS_3_473_CA_1,2016-03-28,3.0
FOODS_3_473_TX_1,2016-03-28,0.0
FOODS_3_473_WI_1,2016-03-28,5.0
FOODS_3_474_TX_1,2016-03-28,4.0
FOODS_3_476_CA_1,2016-03-28,4.0
FOODS_3_476_TX_1,2016-03-28,0.0
FOODS_3_477_CA_1,2016-03-28,3.0
FOODS_3_491_CA_1,2016-03-28,12.0
FOODS_3_491_TX_1,2016-03-28,0.0
FOODS_3_491_WI_1,2016-03-28,14.0
FOODS_3_498_CA_1,2016-03-28,0.0
FOODS_3_498_TX_1,2016-03-28,3.0
FOODS_3_498_WI_1,2016-03-28,13.0
FOODS_3_499_CA_1,2016-03-28,18.0
FOODS_3_499_TX_1,2016-03-28,12.0
FOODS_3_499_WI_1,2016-03-28,8.0
FOODS_3_501_CA_1,2016-03-28,15.0
FOODS_3_501_TX_1,2016-03-28,6.0
FOODS_3_501_WI_1,2016-03-28,2.0
FOODS_3_503_TX_1,2016-03-28,2.0
FOODS_3_503_WI_1,2016-03-28,2.0
FOODS_3_511_CA_1,2016-03-28,26.0
FOODS_3_511_TX_1,2016-03-28,3.0
FOODS_3_516_CA_1,2016-03-28,10.0
FOODS_3_516_TX_1,2016-03-28,2.0
FOODS_3_516_WI_1,2016-03-28,9.0
FOODS_3_519_WI_1,2016-03-28,0.0
FOODS_3_524_CA_1,2016-03-28,22.0
FOODS_3_524_TX_1,2016-03-28,7.0
FOODS_3_524_WI_1,2016-03-28,4.0
FOODS_3_526_CA_1,2016-03-28,10.0
FOODS_3_526_TX_1,2016-03-28,3.0
FOODS_3_530_TX_1,2016-03-28,6.0
FOODS_3_530_WI_1,2016-03-28,7.0
FOODS_3_532_WI_1,2016-03-28,4.0
FOODS_3_534_CA_1,2016-03-28,2.0
FOODS_3_541_CA_1,2016-03-28,3.0
FOODS_3_541_TX_1,2016-03-28,6.0
FOODS_3_541_WI_1,2016-03-28,0.0
FOODS_3_546_CA_1,2016-03-28,5.0
FOODS_3_547_CA_1,2016-03-28,0.0
FOODS_3_547_TX_1,2016-03-28,4.0
FOODS_3_547_WI_1,2016-03-28,4.0
FOODS_3_555_CA_1,2016-03-28,11.0
FOODS_3_555_TX_1,2016-03-28,20.0
FOODS_3_555_WI_1,2016-03-28,6.0
FOODS_3_566_CA_1,2016-03-28,2.0
FOODS_3_566_WI_1,2016-03-28,0.0
FOODS_3_568_WI_1,2016-03-28,3.0
FOODS_3_570_CA_1,2016-03-28,7.0
FOODS_3_570_TX_1,2016-03-28,2.0
FOODS_3_572_WI_1,2016-03-28,4.0
FOODS_3_578_WI_1,2016-03-28,0.0
FOODS_3_580_CA_1,2016-03-28,0.0
FOODS_3_580_TX_1,2016-03-28,1.0
FOODS_3_580_WI_1,2016-03-28,4.0
FOODS_3_586_CA_1,2016-03-28,27.0
FOODS_3_586_TX_1,2016-03-28,36.0
FOODS_3_586_WI_1,2016-03-28,11.0
FOODS_3_587_CA_1,2016-03-28,46.0
FOODS_3_587_TX_1,2016-03-28,25.0
FOODS_3_587_WI_1,2016-03-28,14.0
FOODS_3_594_WI_1,2016-03-28,7.0
FOODS_3_603_WI_1,2016-03-28,0.0
FOODS_3_607_CA_1,2016-03-28,16.0
FOODS_3_607_TX_1,2016-03-28,14.0
FOODS_3_607_WI_1,2016-03-28,1.0
FOODS_3_628_WI_1,2016-03-28,5.0
FOODS_3_634_WI_1,2016-03-28,4.0
FOODS_3_635_CA_1,2016-03-28,0.0
FOODS_3_635_TX_1,2016-03-28,1.0
FOODS_3_635_WI_1,2016-03-28,2.0
FOODS_3_636_CA_1,2016-03-28,8.0
FOODS_3_636_TX_1,2016-03-28,5.0
FOODS_3_644_WI_1,2016-03-28,0.0
FOODS_3_652_CA_1,2016-03-28,6.0
FOODS_3_652_WI_1,2016-03-28,5.0
FOODS_3_654_CA_1,2016-03-28,10.0
FOODS_3_654_TX_1,2016-03-28,5.0
FOODS_3_661_WI_1,2016-03-28,2.0
FOODS_3_668_CA_1,2016-03-28,5.0
FOODS_3_668_WI_1,2016-03-28,16.0
FOODS_3_672_TX_1,2016-03-28,0.0
FOODS_3_672_WI_1,2016-03-28,2.0
FOODS_3_681_CA_1,2016-03-28,4.0
FOODS_3_681_TX_1,2016-03-28,17.0
FOODS_3_682_CA_1,2016-03-28,8.0
FOODS_3_682_TX_1,2016-03-28,1.0
FOODS_3_682_WI_1,2016-03-28,6.0
FOODS_3_688_TX_1,2016-03-28,7.0
FOODS_3_692_CA_1,2016-03-28,7.0
FOODS_3_692_WI_1,2016-03-28,7.0
FOODS_3_694_CA_1,2016-03-28,8.0
FOODS_3_694_TX_1,2016-03-28,14.0
FOODS_3_694_WI_1,2016-03-28,16.0
FOODS_3_695_CA_1,2016-03-28,6.0
FOODS_3_695_TX_1,2016-03-28,0.0
FOODS_3_697_CA_1,2016-03-28,16.0
FOODS_3_697_TX_1,2016-03-28,3.0
FOODS_3_702_CA_1,2016-03-28,9.0
FOODS_3_702_TX_1,2016-03-28,4.0
FOODS_3_702_WI_1,2016-03-28,6.0
FOODS_3_704_WI_1,2016-03-28,8.0
FOODS_3_711_CA_1,2016-03-28,0.0
FOODS_3_711_TX_1,2016-03-28,4.0
FOODS_3_711_WI_1,2016-03-28,5.0
FOODS_3_714_CA_1,2016-03-28,13.0
FOODS_3_714_TX_1,2016-03-28,8.0
FOODS_3_714_WI_1,2016-03-28,9.0
FOODS_3_723_CA_1,2016-03-28,8.0
FOODS_3_723_TX_1,2016-03-28,14.0
FOODS_3_723_WI_1,2016-03-28,3.0
FOODS_3_725_CA_1,2016-03-28,5.0
FOODS_3_734_TX_1,2016-03-28,14.0
FOODS_3_739_CA_1,2016-03-28,11.0
FOODS_3_739_TX_1,2016-03-28,5.0
FOODS_3_739_WI_1,2016-03-28,8.0
FOODS_3_741_CA_1,2016-03-28,10.0
FOODS_3_744_CA_1,2016-03-28,19.0
FOODS_3_744_TX_1,2016-03-28,1.0
FOODS_3_744_WI_1,2016-03-28,0.0
FOODS_3_747_WI_1,2016-03-28,3.0
FOODS_3_752_CA_1,2016-03-28,2.0
FOODS_3_752_TX_1,2016-03-28,5.0
FOODS_3_752_WI_1,2016-03-28,4.0
FOODS_3_755_CA_1,2016-03-28,19.0
FOODS_3_756_CA_1,2016-03-28,8.0
FOODS_3_756_TX_1,2016-03-28,4.0
FOODS_3_756_WI_1,2016-03-28,5.0
FOODS_3_757_TX_1,2016-03-28,7.0
FOODS_3_760_CA_1,2016-03-28,15.0
FOODS_3_760_WI_1,2016-03-28,9.0
FOODS_3_764_CA_1,2016-03-28,11.0
FOODS_3_764_TX_1,2016-03-28,2.0
FOODS_3_764_WI_1,2016-03-28,7.0
FOODS_3_767_CA_1,2016-03-28,4.0
FOODS_3_785_CA_1,2016-03-28,0.0
FOODS_3_785_TX_1,2016-03-28,0.0
FOODS_3_785_WI_1,2016-03-28,0.0
FOODS_3_787_TX_1,2016-03-28,0.0
FOODS_3_789_CA_1,2016-03-28,0.0
FOODS_3_789_TX_1,2016-03-28,6.0
FOODS_3_789_WI_1,2016-03-28,5.0
FOODS_3_795_WI_1,2016-03-28,7.0
FOODS_3_801_TX_1,2016-03-28,5.0
FOODS_3_804_TX_1,2016-03-28,10.0
FOODS_3_804_WI_1,2016-03-28,3.0
FOODS_3_808_CA_1,2016-03-28,0.0
FOODS_3_808_TX_1,2016-03-28,6.0
FOODS_3_808_WI_1,2016-03-28,0.0
FOODS_3_809_WI_1,2016-03-28,2.0
FOODS_3_811_CA_1,2016-03-28,8.0
FOODS_3_811_TX_1,2016-03-28,7.0
FOODS_3_811_WI_1,2016-03-28,5.0
FOODS_3_816_TX_1,2016-03-28,0.0
HOBBIES_1_008_CA_1,2016-03-28,2.0
HOBBIES_1_008_WI_1,2016-03-28,3.0
HOBBIES_1_014_WI_1,2016-03-28,0.0
HOBBIES_1_015_CA_1,2016-03-28,4.0
HOBBIES_1_016_CA_1,2016-03-28,5.0
HOBBIES_1_019_CA_1,2016-03-28,30.0
HOBBIES_1_019_TX_1,2016-03-28,0.0
HOBBIES_1_019_WI_1,2016-03-28,6.0
HOBBIES_1_030_CA_1,2016-03-28,4.0
HOBBIES_1_032_WI_1,2016-03-28,6.0
HOBBIES_1_048_CA_1,2016-03-28,24.0
HOBBIES_1_048_TX_1,2016-03-28,0.0
HOBBIES_1_048_WI_1,2016-03-28,3.0
HOBBIES_1_067_WI_1,2016-03-28,2.0
HOBBIES_1_147_CA_1,2016-03-28,1.0
HOBBIES_1_158_TX_1,2016-03-28,5.0
HOBBIES_1_169_CA_1,2016-03-28,4.0
HOBBIES_1_169_WI_1,2016-03-28,5.0
HOBBIES_1_178_CA_1,2016-03-28,7.0
HOBBIES_1_178_WI_1,2016-03-28,3.0
HOBBIES_1_189_CA_1,2016-03-28,19.0
HOBBIES_1_189_WI_1,2016-03-28,4.0
HOBBIES_1_234_TX_1,2016-03-28,14.0
HOBBIES_1_244_CA_1,2016-03-28,11.0
HOBBIES_1_244_WI_1,2016-03-28,4.0
HOBBIES_1_254_CA_1,2016-03-28,7.0
HOBBIES_1_254_TX_1,2016-03-28,0.0
HOBBIES_1_256_CA_1,2016-03-28,10.0
HOBBIES_1_256_TX_1,2016-03-28,0.0
HOBBIES_1_256_WI_1,2016-03-28,4.0
HOBBIES_1_261_CA_1,2016-03-28,7.0
HOBBIES_1_268_CA_1,2016-03-28,7.0
HOBBIES_1_268_TX_1,2016-03-28,6.0
HOBBIES_1_268_WI_1,2016-03-28,5.0
HOBBIES_1_278_WI_1,2016-03-28,12.0
HOBBIES_1_286_CA_1,2016-03-28,4.0
HOBBIES_1_288_WI_1,2016-03-28,7.0
HOBBIES_1_295_CA_1,2016-03-28,1.0
HOBBIES_1_295_WI_1,2016-03-28,3.0
HOBBIES_1_312_WI_1,2016-03-28,12.0
HOBBIES_1_319_WI_1,2016-03-28,3.0
HOBBIES_1_341_CA_1,2016-03-28,0.0
HOBBIES_1_341_TX_1,2016-03-28,0.0
HOBBIES_1_341_WI_1,2016-03-28,8.0
HOBBIES_1_345_WI_1,2016-03-28,6.0
HOBBIES_1_348_CA_1,2016-03-28,12.0
HOBBIES_1_348_TX_1,2016-03-28,0.0
HOBBIES_1_348_WI_1,2016-03-28,8.0
HOBBIES_1_354_CA_1,2016-03-28,4.0
HOBBIES_1_369_CA_1,2016-03-28,2.0
HOBBIES_1_370_CA_1,2016-03-28,11.0
HOBBIES_1_370_TX_1,2016-03-28,0.0
HOBBIES_1_370_WI_1,2016-03-28,3.0
HOBBIES_1_371_CA_1,2016-03-28,0.0
HOBBIES_1_371_TX_1,2016-03-28,0.0
HOBBIES_1_371_WI_1,2016-03-28,9.0
HOBBIES_1_381_CA_1,2016-03-28,11.0
HOBBIES_1_387_CA_1,2016-03-28,18.0
HOBBIES_1_398_WI_1,2016-03-28,5.0
HOBBIES_1_404_CA_1,2016-03-28,5.0
HOBBIES_1_404_WI_1,2016-03-28,7.0
HOBBIES_1_417_WI_1,2016-03-28,1.0
HOUSEHOLD_1_019_CA_1,2016-03-28,3.0
HOUSEHOLD_1_019_TX_1,2016-03-28,3.0
HOUSEHOLD_1_019_WI_1,2016-03-28,6.0
HOUSEHOLD_1_032_CA_1,2016-03-28,10.0
HOUSEHOLD_1_040_TX_1,2016-03-28,5.0
HOUSEHOLD_1_051_TX_1,2016-03-28,6.0
HOUSEHOLD_1_051_WI_1,2016-03-28,2.0
HOUSEHOLD_1_066_CA_1,2016-03-28,7.0
HOUSEHOLD_1_066_TX_1,2016-03-28,6.0
HOUSEHOLD_1_083_TX_1,2016-03-28,4.0
HOUSEHOLD_1_090_TX_1,2016-03-28,4.0
HOUSEHOLD_1_096_CA_1,2016-03-28,12.0
HOUSEHOLD_1_096_TX_1,2016-03-28,4.0
HOUSEHOLD_1_106_TX_1,2016-03-28,10.0
HOUSEHOLD_1_110_CA_1,2016-03-28,5.0
HOUSEHOLD_1_110_TX_1,2016-03-28,5.0
HOUSEHOLD_1_110_WI_1,2016-03-28,1.0
HOUSEHOLD_1_114_TX_1,2016-03-28,1.0
HOUSEHOLD_1_118_CA_1,2016-03-28,3.0
HOUSEHOLD_1_118_TX_1,2016-03-28,5.0
HOUSEHOLD_1_151_CA_1,2016-03-28,1.0
HOUSEHOLD_1_151_TX_1,2016-03-28,0.0
HOUSEHOLD_1_173_CA_1,2016-03-28,7.0
HOUSEHOLD_1_179_TX_1,2016-03-28,15.0
HOUSEHOLD_1_179_WI_1,2016-03-28,3.0
HOUSEHOLD_1_191_CA_1,2016-03-28,10.0
HOUSEHOLD_1_198_TX_1,2016-03-28,7.0
HOUSEHOLD_1_198_WI_1,2016-03-28,2.0
HOUSEHOLD_1_202_TX_1,2016-03-28,0.0
HOUSEHOLD_1_214_TX_1,2016-03-28,5.0
HOUSEHOLD_1_234_TX_1,2016-03-28,12.0
HOUSEHOLD_1_235_TX_1,2016-03-28,3.0
HOUSEHOLD_1_254_CA_1,2016-03-28,9.0
HOUSEHOLD_1_254_TX_1,2016-03-28,13.0
HOUSEHOLD_1_262_CA_1,2016-03-28,1.0
HOUSEHOLD_1_262_TX_1,2016-03-28,2.0
HOUSEHOLD_1_277_TX_1,2016-03-28,12.0
HOUSEHOLD_1_277_WI_1,2016-03-28,2.0
HOUSEHOLD_1_294_CA_1,2016-03-28,2.0
HOUSEHOLD_1_294_TX_1,2016-03-28,3.0
HOUSEHOLD_1_294_WI_1,2016-03-28,5.0
HOUSEHOLD_1_303_CA_1,2016-03-28,3.0
HOUSEHOLD_1_303_TX_1,2016-03-28,6.0
HOUSEHOLD_1_303_WI_1,2016-03-28,6.0
HOUSEHOLD_1_304_CA_1,2016-03-28,4.0
HOUSEHOLD_1_304_TX_1,2016-03-28,11.0
HOUSEHOLD_1_319_TX_1,2016-03-28,6.0
HOUSEHOLD_1_327_CA_1,2016-03-28,5.0
HOUSEHOLD_1_327_TX_1,2016-03-28,4.0
HOUSEHOLD_1_327_WI_1,2016-03-28,6.0
HOUSEHOLD_1_328_TX_1,2016-03-28,4.0
HOUSEHOLD_1_334_CA_1,2016-03-28,16.0
HOUSEHOLD_1_334_TX_1,2016-03-28,16.0
HOUSEHOLD_1_334_WI_1,2016-03-28,8.0
HOUSEHOLD_1_338_CA_1,2016-03-28,9.0
HOUSEHOLD_1_339_CA_1,2016-03-28,9.0
